"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
2.23335740734928,2.60557169757846,2.95571119441751,2.97655583883571,2.91970066759977,2.93744590178031,2.57991960565142,2.52446697643588,2.48487178401014,2.77596919515789,2.87522326048896,2.23262440709508,1.96147184771821,2.80845857318798,2.14643460179324,2.10084686463913,2.07632012715903,3.04976759657533,2.42997485773012,3.03714878721692,2.24144600263634,2.20035118494383,2.44263583069007,2.61695189356506,1.92955803211121,2.73287625031491,2.77326151250727,2.87917749946321,2.95544648595807,2.39905883184796,3.10119306459714,2.53116998478909,2.31631412236147,3.15654806019968,2.35389672871132,2.91565490301772,2.14539814799689,2.76389830412035,2.34109138659042,2.51777418047787,2.53092002208667,2.65200331903771,2.70324183495465,2.69583958982495,3.10112930888908,2.00355251893279,1.78538310295188,2.67383352052632,2.88766525737901,2.78691273734354
3.34839369683378,2.90383347805758,2.00562981329834,2.93174647368106,2.64609629493662,2.7676928738885,2.53120526449022,2.50398181135637,2.17099301361371,1.97396550896497,2.74766877703586,2.64239657326095,2.36313249731387,2.79701466871387,3.1706067758274,2.36689879976464,2.03546099804494,2.82970235572227,2.02130552274124,2.6757646685473,2.66279786961531,2.81030955634599,3.14609023935986,2.67201921963574,2.09276218341591,2.71404711191112,2.95074482541285,2.26084184406912,2.33561462480721,2.83794980607762,2.25770512075957,2.7555833174712,1.78018403386475,2.40464612372438,3.03079063674148,2.56145231524087,2.49570775526758,2.64271328248983,2.20969387261611,2.29760050862614,1.32978233210093,2.89923284163479,2.95300344098218,2.55256623402933,2.93478064006174,2.79600431875148,2.80844773188877,1.80013724443571,3.04513489586216,2.90915635877873
2.91477306121748,2.9685990501249,1.8034103071942,2.35610977507588,2.7890328194986,3.08327845590851,2.7516924891274,2.65697025418484,2.21104877426946,2.53907614804528,2.50375117779809,2.78231057361539,2.10999687974592,3.13278742219059,2.56254329766674,2.87354041536455,2.00179333568041,2.42795464608472,3.40625128102711,2.27655702386886,3.04333673444815,2.24878157561612,2.91864759908687,2.25791442610142,3.09522985222936,1.91245705726807,2.31113893243996,2.16767766176174,2.85999538173533,2.874961946106,2.78285456338913,2.666399983241,2.56638944934147,2.50587967674648,1.66553335650275,2.54881605799968,2.61906146277289,2.43982124710466,1.96568186680717,3.08315129305704,2.63961969160628,2.05480007900317,2.29931984436317,2.19338682578072,3.23300845870768,2.76829853369528,2.57506600966503,2.51538612109149,2.87734746458846,1.86487227242633
2.48629460197452,2.04598761254044,2.83722770195226,2.6037721574043,2.62951687374511,2.27318067431725,2.29826005701842,2.93418031728454,2.60855022691377,1.79003985190039,2.92322791121125,2.35931747510467,2.10880724106998,2.39670739905334,1.79676164335705,1.42008815144748,3.05029553689782,2.95234424285734,2.98931505133088,3.04420533459984,2.85360393438708,3.71614005317435,2.91686782505348,2.5366057403427,2.65695937310042,2.89406969204449,2.30912864882656,2.83333999817563,2.20012880456638,2.5745220881458,2.6628873842888,2.51402804962783,2.47525402193886,3.14763222561457,2.92038569787153,2.92868336083093,2.7948448634445,3.05855580292469,3.09806670180521,2.53376528286605,2.86416129743465,2.09215774895215,2.3158996497368,3.19742767373758,2.79904807989584,2.33905836401727,2.5535179654972,3.03681669261828,2.48607436216655,2.25962387867461
2.35837315664519,2.62774845749695,2.57656587112952,2.99273852691715,2.92136566677466,2.74329591027085,2.4967071057967,2.98613632142503,2.42398298232622,2.64661038177399,2.20951175993255,2.99822005435095,3.06401211133764,2.2941673628831,2.77818549660419,1.85442631012226,3.14183664872942,2.72756530323882,2.77507214604304,2.80186417809182,3.21769124427422,2.80365619943926,2.28422695443677,2.66081532635463,2.90454466654805,2.34262892770795,2.89050391647044,2.87353096155092,2.1083391810149,3.48285097811773,2.45075886000607,1.83976940540795,2.65964171891805,2.36664820971411,2.7381136820799,2.3512335230325,2.58200642670177,2.85753645202608,1.49608103923767,1.62336063902647,2.83445587111665,3.22659573817614,2.80971598146792,2.18367716761634,2.87933161593596,1.78510991639168,2.26761367363445,2.21125347679616,2.7616392437043,2.13537743000909
2.31951270213319,2.5442486364886,2.84401449088698,2.97027402263559,2.437383727746,2.03970724292205,2.92740374881036,1.96758323917591,2.1407007490879,2.41091648140674,2.3110284477722,2.59895508813867,2.65435258438238,2.40412145653064,2.81068580916381,2.15004047216998,3.15492066951254,2.20517553899349,2.5927747527184,2.54115517250019,2.64610751063537,2.47581872542466,2.35748271418704,2.662741371817,1.7920315027461,3.05677878993608,2.9906380999867,2.8202674837744,2.87433928810377,2.54525788185956,2.64571867134374,2.59933123058182,2.94821791670024,2.29402055638858,2.84948553054096,2.63579308362769,2.92502229705182,3.37434054065119,2.64100547632576,2.56016428863773,2.79888988075668,3.10093816531363,2.78745622104562,1.71903203735862,2.1919287357883,2.55297462075002,2.93736701087971,2.63709640231193,3.21167075820133,3.35906159745918
2.7578316869581,2.14842641003263,2.71566482548218,3.45121622652933,3.30938082202576,2.57815438073815,1.91885059720263,2.84955990501982,3.29993157761494,2.34935083932132,2.78410199571976,2.3163429690674,2.94986739674167,3.37941543246485,2.316538172718,1.6149226051308,2.8210675378141,2.45994504160218,2.9678611343695,2.98221108461477,3.04072676191381,2.92760997531881,2.2260540126952,2.16446921659283,2.94634771791588,3.35057876879499,2.37632183154015,3.07640307093453,2.92294859387824,2.24260775648747,2.83351179152162,2.36508591877863,3.25720322525275,2.13578108816221,2.49023613827961,2.15530541052797,2.47396072523625,3.27039032780352,2.7323529301634,2.88702726926522,2.96252969756826,3.16201594855963,2.3996247751751,2.07485977538093,2.77570291158566,3.00560048216789,2.78839916836859,1.76254441485613,1.86767038393504,2.63439565162387
2.85982037607652,1.88087512021355,3.0791972928067,2.39123344345136,3.11933288680723,2.8141575943546,2.93242959209759,2.7296058255745,2.85875094677852,3.20969546773492,2.33893651003077,3.18270332041657,2.72262052135431,2.51981981623241,2.54462050240394,2.96401230760386,2.63187500920784,1.93585692891813,1.68728926064871,1.95677642946475,2.91199058977495,2.33475467513635,2.04299492438408,3.16244909757955,2.55562352588786,2.50071257415335,2.8677756708827,2.98606127933297,2.99892989655808,2.21483020449048,2.6448882050066,3.08532281499686,2.64862862009804,1.94262120873531,2.5673399529235,2.62794264050622,2.07887221669997,2.89236696215531,3.22990079813241,2.41132015797519,2.83067082324766,1.98701488530852,1.84951659442037,2.61598889434859,2.41049409959198,1.84437138169573,2.10131842740971,2.93785431405999,3.24908137394292,2.53501910081267
2.27004634779403,3.3448952964948,2.89598469897336,2.95895231905925,2.0321752259377,2.58292523014284,2.46282348987408,2.9376381087355,2.69540948010556,2.29024413783581,2.99202711081562,2.33580190441637,2.84219606705718,2.66307800566001,3.00328015696659,3.02192153558347,3.01600743569357,2.27046711369251,2.33660312495103,2.39243690465541,2.94324102463998,2.23438242255618,2.69831725795559,2.27189932825256,2.67634525642559,1.90236646406667,2.5588583926444,3.03127266373914,2.01458757915735,2.08410862435085,2.51046168746888,1.99696397733391,2.1815575077043,2.57173668534634,2.77110142951192,3.15706128217822,2.91714734880883,2.98466647672996,2.5969925200832,2.54937524590138,2.6947374045204,3.06909125456969,2.71983498014319,2.4116520084587,2.2375894733944,3.11247615244168,2.18354484418454,2.73235123294736,3.11792805939438,2.27801678632325
3.3848429602605,2.09857925024396,2.76654442596309,2.71554846396675,1.99349363933734,2.66099148177864,3.20049190365272,2.55331804367927,3.11690340010321,2.41676572174206,3.23161081726115,2.86440792523604,1.70667658187541,2.58786821203393,2.55570732389343,2.48391201430732,2.23807448936561,2.26495367821403,2.81283445177389,3.16364081135375,2.6168966533528,2.66475981048493,2.59143461450344,2.81883041049576,2.03186888918177,2.55096692103669,2.59324761929645,2.64056484434425,2.6461997065671,2.63225517958449,2.33305898472466,2.2224428472324,2.16889338306727,2.36135896047159,2.97512990810625,2.50235656084328,3.22831755842351,2.34135261376964,2.44240555376833,2.90057482953887,1.97392321468497,2.90098708003113,2.44640273409747,2.09247394832526,2.59589023439494,3.34482411197604,2.45457451565868,2.7535038906601,2.89222383845616,2.79674905925536
