"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
2.38598720820695,2.82817291027892,2.84595020400274,2.74404329048357,2.4219541585087,3.14077684997991,2.85477792149517,2.08682278818491,2.70525863328429,2.81188240501196,3.24421079625259,2.16723986244016,1.92765394078516,2.64857521660561,2.315346928552,2.10117795826878,1.71071130352904,2.77584569830515,2.18687930224477,2.84938996708372,1.87201434780636,1.55048397541438,2.58783743002042,2.9777540049067,1.85960884553698,3.40496547589465,3.22668668914717,2.60286413083709,2.41000348318681,2.88700776957193,3.07851273353653,2.46078545046511,2.57538746065951,2.98724753656741,2.51820924180308,2.42048958039079,2.36645117698146,2.49772024816757,2.9076057234887,1.907317962255,2.81180045713841,2.74188958147925,2.76085777781967,2.95399203806015,3.23803505084836,2.55381712280776,2.47355225463592,2.35897839051988,2.74536534402878,2.61432653695974,2.6785874208244,2.21505542669705,2.74418748198509,3.17342176907549,2.78490069254599,2.54842969380672,1.8708353651787,2.39191234089966,2.88430614038328,3.18344454180139,3.09449665468731,2.76632887852653,2.63949225090388,2.75973112266998,2.19497546491049,1.85972441188106,2.94431789959953,2.53113726056609,2.80051076779294,2.88767619993597,2.8500101881435,2.15643908350871,2.54236540593661,3.09950903146367,2.79988196255707,2.39820039873806,3.00450296014106,2.17401360466425,2.511174021566,2.28312539676089,2.84875002482774,2.47666559055404,2.69038106143454,2.86890152342819,2.75282867256232,1.95262058022606,2.75581642268016,2.93002504083029,1.91349780493504,2.67485499476663,3.16865519811884,2.58019810924906,1.83534547029378,2.22509958962887,3.22508590173859,3.21129867903697,3.53220550124141,2.12713537702016,3.10352107716307,3.07266063456605
2.3249825868238,2.50524053690714,3.19048001794157,2.88470037321074,3.05191898782896,2.91651206479743,3.15447550521163,2.59034372226201,3.16997401878461,2.33902077314454,2.48585727174359,2.27558319412765,2.5834276585612,2.71032234929739,2.42884804634335,2.58822527540226,2.89943318820035,3.05698412948799,2.82628737411558,2.66704931792174,2.78353009414829,2.64923149409931,1.9888351091644,2.99057297867662,2.50882733396456,2.44495036307354,2.52467910109125,2.4756597303917,2.31283217031242,2.5977857502484,2.95907097556471,3.30439774253445,2.86850594096376,2.88487567104977,2.09796748051664,2.11885049366884,2.73668208149622,1.7172881731871,2.27360122323307,3.20069212975286,2.09785794387305,2.20543936867939,3.22588969905344,3.04128422849391,3.09638297486726,2.24126995447631,2.44998337822235,2.71423145880343,2.55680707713307,2.19903161040422,2.24089604945125,2.79443932471595,2.83425210793599,2.96171517803793,2.95854627673196,2.0304129912823,2.45465222852456,1.99968166294625,2.83969771049391,3.28951107667917,2.7427880997608,2.84575911018016,2.8024016559801,2.10402928569608,2.66447874214092,1.78523504290338,2.76113096329572,2.76497843448898,2.98809815258406,2.73575551591926,2.83095188226648,3.07377254258227,2.91914690557173,2.86170857688668,3.16566025439586,2.83251473853934,2.59141261329896,2.41496634237533,2.08498000622046,2.55838790478705,2.59786567502468,2.79426657955901,2.63774009185221,2.61802816429672,2.73055027758375,2.65601004092184,3.17048290921985,2.27581122576914,3.1393331587457,2.65337415089683,2.00076401078879,2.14610418308537,2.99628873261848,2.33723212617466,2.6128320121885,2.36762874200062,2.37061266873947,2.70694860432051,2.45498523088414,3.20823855833003
3.43155249298914,2.46002856838541,3.30613000700581,1.95083312895624,3.17392144527438,1.99701462552247,2.07390920887892,2.91388022411581,2.40262417619213,2.65247206227876,2.22193688559364,2.44676933645938,1.50266698188985,1.87655906361655,2.06370573932436,2.51132275024416,2.93590369138832,2.46519609584725,2.8989998443762,2.36484101443029,2.68291476081735,3.16441416776262,2.34776556284751,2.78899193664396,2.8832693452343,2.23113740702312,2.24428078452994,2.43407681699821,2.32758513528111,1.70101932862099,1.57997380021001,2.06595997193475,2.2317558626285,2.48002202457701,2.58539785648848,2.42433237217187,2.66840851163298,2.22300015120386,2.94338204733874,2.92094720845316,3.01621459465176,2.62178775928457,2.02817695528157,2.42631044157332,2.85361156315475,2.75434866413185,2.26508482909646,2.47533020797466,3.10531068036072,2.8699441301162,2.53051331196774,2.22411043851107,3.01267947942031,3.0588959979593,2.29528014757545,2.84008833585844,2.8635746134806,2.79981548063368,1.6183001150679,3.16565810157697,1.74413116677658,2.73483149644448,1.91307512161513,2.9522055187005,3.40682462151507,2.32283098218037,2.96114192634183,2.99197063042926,2.37437429633888,2.60550832042048,2.93299064809365,2.68047286956719,2.22567425154659,2.78273571304544,2.25919866063951,3.21276203194241,2.25929350770302,1.82515251878749,2.80142555311981,3.42593387804715,2.8467363901779,3.32211895948046,2.53298317128277,2.29191629025568,2.26409241146284,1.95690028205256,2.53712205778662,2.99048636588159,2.43437798244191,2.44183070741772,2.50069741402662,2.47227066362124,2.661104131437,2.36626198973572,2.85804586918139,2.76326869262468,2.77583854111303,2.20123122915385,2.65596362851252,2.52300930092192
2.74966015530863,2.2581153219952,2.89837663905829,2.89036840063406,2.73400485472884,2.40870959297203,2.67968493477417,2.56190191293744,3.17393342537876,2.3040306445092,2.71000428709224,3.11611449731559,3.12957958188028,2.43134411487444,2.6162154319384,2.37319883569311,2.77910300462149,2.98941832199458,2.55785922844674,3.02937189333143,2.52800870469389,2.37763254534545,2.75496224150271,3.15947413232073,2.71929679046021,2.4878200006732,2.31074295008364,2.98661935743385,2.06391766571024,2.70015187764332,2.3994130123885,2.71926568272029,2.76979738447923,2.50991920733431,2.38100484603859,2.58309202325954,3.01482615297875,3.1843573230705,2.46186916993578,2.76347993731046,2.69835398242108,1.81661169030575,2.84536544396936,2.66848841878338,2.61800205433085,2.68457910754503,2.06198158802984,2.6406984301553,2.81838064685464,2.17237960806059,2.37633774934075,3.14654217656273,2.57985160006398,2.50354206305023,3.36220628600494,3.13376632112742,2.497500314754,1.79497852260829,1.56580204665793,2.41437882147485,3.26894530983237,2.96463060940874,2.80907738869913,2.71443264104714,2.24058197600626,2.88853188764293,2.49303556056384,2.26650046493485,2.21091854976406,2.88772849845052,2.14077940314715,2.96335983588193,3.06646465335177,1.79530367158546,3.11653009339095,3.12947764700546,2.77881564913004,2.59006287070768,3.14039105107858,2.31066463182785,2.54315102779115,2.41350730665467,2.22717352938817,2.99560598126745,3.12141964139542,2.7744573981279,2.18723994057383,1.95784108018701,2.40166976650185,3.22880271771657,2.57322731013646,1.74815088915882,2.41958749420109,3.01214377571206,2.53753407323873,2.25232323479364,2.37697496691931,2.77116964478586,2.6793788621316,2.01533149274126
2.4072993923594,2.0986182499546,2.65591643107021,2.08260769814704,2.08683485959749,2.50868494067288,2.96802031391085,2.71074547379877,2.564361787463,2.86755265446157,2.77634516771571,2.05451921057803,2.79926154969968,3.07555419201204,2.93082366207714,2.34929758679113,2.74914311231594,2.11583310613011,2.12487115457899,1.77144530696428,2.78586237892082,2.0471401838267,2.98548696046094,2.83657565316934,2.58788370847825,2.0326284758559,2.80045032619042,2.1731780182529,2.66880096711294,2.35061253719109,2.2610896275999,2.49650656202484,2.55528498412904,2.15474006792593,2.5132308196617,2.19643340425716,2.41244109082144,3.01528821824341,2.5611130635825,2.32424789719523,2.68430684974872,2.65178909391863,2.91551417069888,2.80475334750682,2.73539105492009,2.30270257703998,2.59101877522197,2.61233293967395,2.88647188026228,1.73846219962992,2.41501187425943,2.61023435211695,2.20235943236496,2.63445755271849,2.59463451141263,2.23154963167392,3.0517249191482,1.5756897656291,2.62271146493402,2.58936899621154,2.62230092495491,3.42304165690921,2.25973333463235,2.22908926297577,2.12757954356313,2.84496635214696,3.03864049306132,2.63007177894806,2.02010676745079,2.3608388603618,2.47664095057087,2.68905493391346,2.6089320826488,3.11655652031494,2.7233620916788,2.04125985915039,3.06875679865753,2.42981871036018,2.86196118616365,2.28842262800521,2.97813403670466,2.65524588778899,2.44600828929088,1.78464357554056,3.21167806788635,3.04384878384475,2.49815701354532,2.86640084806113,2.90100534447194,2.98787680404431,2.27884513686849,2.82835092621665,2.60226261982392,3.13788252082731,2.38495216068364,2.4450396059693,2.57666926223625,2.27944296479131,2.42665402625942,2.46326818167027
3.40143632477214,2.0055714000168,2.49067124588768,2.1466963264148,2.48010993688723,2.93240151228011,3.36651407368369,1.98132964304355,2.66263009076216,2.96103960051715,2.6258742161753,3.44070873753982,2.02622937865397,2.26159699115045,2.72936759575966,3.00934780322458,2.89737077458735,2.95424344990893,2.11830755034175,2.78693445079737,2.06987647237514,3.06154064017231,2.26190197930607,3.18080011812938,3.03766304833761,2.84252112555838,2.82522737804576,2.29906481255399,2.67164776724969,2.40005218376718,2.75514675279726,2.83148644660181,2.41762864568862,2.6192737117393,3.08764911025469,2.71508562859598,2.17440173185402,2.09020475488132,2.7304691502652,2.33628665374622,2.81206315168596,2.05645755534169,2.41331448415357,2.60720322115963,2.53095556164338,2.78455525052749,2.40233522287946,2.49655498122991,3.3106804206102,3.0946660769353,2.13764010052702,2.6813188547509,2.22712420198776,2.28446005392858,2.96635520980737,2.3322497636037,2.7133140137896,2.9527029742245,2.11636391406845,3.04037801468151,3.03226666027714,1.91773896385773,2.18815292119909,2.47312389962259,2.76413647993941,2.280948947692,3.02177105208658,2.49416915861417,3.18030530720418,3.15285898601544,2.6346300421136,1.93764641512005,2.55025067987548,2.46239662113727,2.09950376619954,2.96614253997938,2.19344633130557,2.13932100382292,2.13945124060629,2.5235773917515,2.89389542597387,2.3860156499403,2.81699379865741,3.04758749277598,2.92547177057284,1.84823328668456,3.05948468431613,2.05118873134363,2.58311726045579,2.98930810360069,2.83295825481901,3.25974581870875,2.77657543502934,2.84495301344393,2.61458673574567,3.09367618210215,3.21499836534077,3.34715690298354,1.74386370970821,2.97600270043932
3.35876593993384,2.90958673072977,2.40055164657651,2.31604008233339,2.74681610112038,2.4743366149334,2.23159017022208,2.98916809749995,3.17837870301044,1.7432126431467,2.54737000310589,2.08961441178626,1.9987966895292,2.21013795219428,2.5662249555772,1.93756213355655,1.88775577315959,2.75391856994141,2.50553248137929,1.67808497925622,2.04749650499885,2.30647169415836,2.32058211177309,3.0478652951414,2.95999224832212,2.57229675186996,2.24376964040865,3.04066283521603,3.35859860478296,3.26049602762169,3.18694399786214,2.16352300154755,2.18870566033663,2.22119528542766,2.6885163147513,2.69426604721911,2.61148425760684,2.67083022738854,2.42083659373163,2.74417494846706,2.91323372996496,2.99182677106342,2.98644933247542,2.921632758563,2.66362392554265,3.06553168787732,3.13238582402602,2.56014047440632,2.87136095600996,2.085796107162,1.75318668952797,2.7788805761273,2.03056794253592,3.35760953882435,3.00846246072468,2.88389573316868,3.17394798518126,3.17818463975245,2.3458524848807,3.36355272525964,2.39036592417532,2.57867646387105,2.93176187133298,3.22205536766493,1.93319045565025,3.34906803066676,2.13568394391062,3.0782309666634,3.36310499465069,2.53761805202035,2.93179549592053,1.95720454411958,2.1914882163116,2.17910145131613,2.21120523374218,2.70110319709304,2.32310253493803,2.98937405706311,3.19128916136139,2.42413365516231,3.45053862088761,2.61518958295374,1.89694557607817,3.09689784347209,2.7327963191469,2.65599628483843,2.21453355046009,2.3749975280852,2.42845391007039,2.14096599238656,2.98656925109115,2.20907004988704,2.33097362171771,2.7840556976208,2.17891300680689,1.84435988371219,2.29430467006614,1.9308761832143,2.70071074945523,2.36136598504458
2.75376851695254,2.43431846217706,2.61654735197288,2.47490690679295,2.93619036667118,1.9676424072402,2.13538708620011,3.08627879603091,2.70113838012957,1.90497804166756,2.16911989677682,2.67866237572467,2.00424909189601,2.06639016509615,2.45192475642829,2.73792008658593,2.88306680959322,2.43067043257155,2.65791804897591,2.9153043812499,2.86442381028309,1.93058808529243,2.28915519485302,2.27787161917921,2.82330316296064,2.43013090689185,2.4018641256885,2.36315005454291,2.40940768273093,2.75362896438708,2.59917970545168,2.50501705861397,2.43834572576719,3.21039698688233,3.10194820941894,3.03262585169987,2.41160725228878,1.87533173693429,2.26104429497562,3.2480283394145,1.85254657436895,1.70259968616656,2.63277288562405,2.79176739770373,2.28064756911387,2.11081499743091,2.56485498043998,2.50120085862106,2.73019129462566,2.57517815430109,2.85338934324079,2.19994552787968,2.40931832414004,2.79947454576791,2.67828004796318,2.84490253769216,2.77683491412377,2.70718366284474,2.26815879495316,2.72524702258575,1.83548435188282,2.94783016894695,2.50706182372018,2.08394750089576,2.21978626573527,2.98317398136253,2.21996338153686,2.76265520622532,2.60228345564027,2.20261609515731,2.74301244241324,2.92674142109762,2.96178904424896,2.40027437544702,2.50045953705056,2.84289470033813,2.74149237768913,2.82999366658343,2.64276482478908,2.74458300791162,2.87414565496354,2.88044837683515,2.81600493745081,2.18662698828113,2.27042631208844,2.21208973843819,2.4053166822207,2.28079498503624,2.82413588943523,2.90267749403866,3.0082595249431,2.78083777345212,2.1857923344227,2.13692212518971,2.99106417611078,2.24509096139646,2.30801971202694,2.01407323921325,2.60780246876576,2.77477868458821
2.72889397150022,2.51630790874406,2.3185676786925,2.17570151344365,2.64973113197518,1.99296520651247,2.87985525680752,2.64535510321396,2.84894738686548,2.79965782779138,2.64896466817355,2.64905675571234,2.08686810588077,2.45731506943219,2.99203528088578,3.62534435968519,2.45311005737368,2.35895925553337,2.45491749296882,2.60072800599456,3.01059724178477,3.36585170773065,2.605304313494,2.63980259583293,1.99545900592706,2.90425058012536,2.93906494906644,2.5506335492421,1.98912249890597,2.39578446215043,2.9164690102447,1.64845786255405,1.74257085094024,2.74943001395035,2.15253135140683,2.27151920263234,2.9911954606197,3.16240059771268,2.54033071965023,2.41590796313621,2.5770688842286,2.88657497455594,2.29461086105724,2.10904167927191,2.95052431566261,2.09298367582674,2.63479977665416,2.34546343198455,2.79393964759272,2.52155836729988,2.13707133108076,1.9015291554371,2.95289505598204,2.6867407244935,2.1777130000041,2.67099030454826,3.129619952529,2.56654499660464,2.86423537600762,2.50624175236248,2.27216162081894,1.94962441712693,2.53855683204781,2.62530768809231,2.69027354269134,2.54443213955945,3.42073408329837,2.63146336267474,2.18230214874497,2.83873562243148,2.79013382310653,1.91974173927705,3.04491922213712,2.49130246894156,2.69666200867251,2.90257316574165,1.63421260885396,2.11973677679358,3.0189844290282,2.54018318314712,2.49346854688104,2.72141856949742,2.63056264966082,2.97913923894545,2.76680234138078,2.3246685328307,2.49696534637746,2.51015721660694,2.43729722190811,3.02469061042491,1.71522662396375,2.95103573920942,2.61250864719326,1.98946230581078,3.54694410969873,2.52628121116624,2.93156640474811,3.00767820274015,3.14773218282824,2.45309194271568
3.00164583527365,2.17140565200386,2.83448408560519,3.25991618139447,2.03617319057366,2.13845514760977,2.328845594565,3.12190237314286,2.66361545478739,2.10743052498714,2.92945092111324,2.20143684183662,2.82748699210163,2.64759992602928,2.77594134568812,3.18956890469184,2.86959488550677,2.69183859825267,2.4408508270359,2.72783910282941,1.93298373257284,2.2544203035543,2.51954745056166,2.09985888851776,2.73423889162046,3.14036940828766,3.04198510003952,2.45641920507832,2.67384543592806,2.21421391637852,2.84052025719916,2.46712178685055,2.46631160077038,2.39788119362228,2.17451368980127,2.62432340012339,1.89980341054904,1.73737831781744,2.45021258479422,2.45777179813923,2.63390057563826,2.10097484101741,2.67137309456015,2.78684916478408,2.30022321996252,2.95428438203433,1.64187154078229,3.03749472110868,1.88843052585107,2.40150648516711,2.77191062133016,2.42964476780575,2.37557162224529,2.77164778860089,3.10626149736422,2.2893235795576,2.08512322616306,2.15483349026902,2.0975191647793,2.90940183549081,2.05489696755282,2.5410729940399,2.88807228517398,2.41299025547749,2.63182811794923,2.87740161084885,2.51432716759056,1.75661820134759,2.20583365464222,2.6569059351639,2.68555809437758,3.03412051167239,2.76441959471769,2.86965523890308,2.19123022075365,2.63519369052255,2.35266103774768,2.36995541869617,3.00577277004595,2.86226900897404,2.52334942045602,1.80827585494842,3.11854952143435,2.22088259134637,3.09347962622861,2.0355705873747,2.2753364305214,2.37339416382367,3.00413211097112,2.14525015964733,2.58521512376884,1.56812772957085,2.79171581718535,3.11925777833985,2.410459187665,2.50143831807131,2.68398320766899,2.60560288938273,1.83616183345204,3.67926012904014
