"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
1.33675949176193,1.35448876908714,1.44465039501569,1.35952828612824,1.47682793850127,1.68679379831066,1.21294722456992,1.46023913468808,1.3302834276981,1.58816173469314,1.15244113352896,1.05658757138108,1.54069168459103,1.54869530238889,1.10468201966605,1.77264765976064,1.15584881314938,1.18860603796936,1.47159088928793,1.4787841085018,1.0597370604381,1.27301665253047,1.15122836389958,1.26835030205313,1.03381602529028,0.860499778718229,1.09692778021355,1.2198271634135,1.2689919666013,1.09848008473973,1.10510804620256,0.990911481494593,1.04679668074525,1.37174409851757,1.26449436302417,1.57632314358538,1.17791856713077,1.50072418909733,1.39302331488177,1.35713927939616,1.87908924990109,1.02429784023963,1.08310343008562,1.51172101144408,1.26005464270135,1.02324798842629,1.22231745235126,1.4869866798431,0.983673540461919,1.11830715967896
1.2241225405954,1.49998010992356,1.37126696229757,1.29495003842617,1.39968220367655,1.13330022748569,1.39109777182607,1.077268250238,1.02870268326129,1.2087994566249,1.29445663299381,0.838255835904841,1.37540166693783,1.35233630066837,1.51841728956233,0.999309932870288,1.37131157952903,1.06757089719466,0.939860470490057,0.980808920981267,1.38952090719187,1.8205893545729,1.28947900889628,1.21440412913406,1.05810181299433,1.3645794718545,1.17086454028239,0.797364064329369,1.46021783455782,1.11694538667785,1.33468636605472,1.1689935959744,1.2121321287524,1.38228388868227,1.30389065961647,1.07066894031884,1.50574021895763,1.08499244790188,1.42989617126911,1.41300621067386,1.31378360004658,1.44409053642288,1.15608384688494,1.51566255920241,1.28132289810601,1.26550487736425,1.07081693034752,1.4533046059515,1.37643001818504,0.982657133337394
1.25522685552377,0.96984653689318,1.35619802279418,1.44577961187716,1.27218370497898,1.22225883726792,1.19914329481323,1.35060093448317,1.19784010252602,1.21119330045206,1.00778904415621,0.940827890183176,0.866542818585225,1.01093837964451,1.33886921126871,1.32214853802308,1.18319457161499,1.32185795792923,1.41169380261112,1.34681862350859,1.1013017921787,1.354876688405,1.07062654391634,1.10022531428906,1.44801043375479,1.5044024728045,1.40404419134082,1.50390417229345,1.33122728697782,1.32732060115676,1.18264083203618,1.57868739682094,1.15388342308403,1.30362344205932,1.54452819794779,0.824076570657445,1.5426412398423,1.03601254584667,1.09408898853704,1.21928810875168,0.962479674854404,1.14827751114346,1.25629577760025,1.25061027134546,1.3330894368814,1.47099747893505,1.11492387562223,0.769680682916699,0.708709872386184,1.45738938927512
1.39407785660514,1.43356931042475,1.16500233337952,1.45249493230489,1.03260494131159,1.10636878645109,1.29964494524287,1.12036330830967,1.28282482130371,1.42559126064063,1.38593314215991,1.33387882495819,1.42528456795255,1.48705260864159,0.998016898735327,0.963832107670843,1.42551544403492,1.29538264818915,1.06368258826869,1.29829873336254,1.30066183532814,1.27560260299599,1.1948701551564,1.0263446161029,1.40977604883113,1.11013853651886,1.07007058514583,1.37097167835527,1.06899977762907,1.09440521511534,1.03833269001522,1.23604892563892,1.1726301569927,0.961620807997433,1.18896677186576,1.41736821932425,1.59402216168725,1.41112264391467,0.902776448920278,0.899382628014317,1.08922587854951,1.38302230507401,1.32719291293411,1.09923768906953,1.42729797326884,1.36031607215249,1.21554332146946,0.899730520953194,1.48427262301953,0.932432691485838
0.972667159924459,1.24608061741171,1.01100295137426,1.15537803045969,1.14733310381151,1.50550016702572,1.04090095255545,1.15200928927733,0.796673730796605,0.976374167979793,1.19126855649613,1.09353932001114,1.14776129207348,1.07846810155348,1.09773063282916,1.38372149863155,1.21574879265834,1.02130743458562,1.10709716378043,1.13996623072733,1.44726228032976,1.54309208615835,1.05189426897013,1.41469010711446,1.71985343466125,0.897338916130377,1.50697551965849,1.48363654313328,1.00247604874248,1.31256495011553,1.24466742046987,0.919667058800652,0.755178512429873,1.4822284870994,1.23810098406561,1.25014770913325,0.916986685097686,1.26741099483911,1.25839057349689,0.933998345509249,1.30659980685101,1.35700175167319,1.30328040776184,1.64830871561768,0.926473348144835,1.00614293937624,1.42461048983932,1.38150574230035,1.14191579133491,1.25655892129526
1.28383874354435,1.70273949106656,1.11320093584733,1.57093830669835,0.985273424533374,1.03537814292233,1.2128866864139,1.18895883132633,1.15725401703728,1.33543435983078,1.40452161264391,1.37169830738163,1.51934848853832,1.64375274223014,0.814201994731221,1.07511605009312,1.28305275500789,1.41544040874688,1.11843354923402,1.17193027325826,0.973286718989406,0.906275027467111,1.19489268585918,1.23016654113167,1.16404455737029,1.45688944714647,1.25382128948866,1.23954942121911,1.51063491981136,1.48203972973606,1.29834945917624,1.18080707413456,1.18149736324668,1.38898021054483,1.30433784686084,1.51017314776996,1.19954600306468,1.46287886308079,1.26085491833043,1.26922233020028,1.1555572030045,1.46515240526709,0.957457285827523,1.1521354918538,0.95162408452543,1.59531362679632,0.990916566289065,1.21136524913087,1.44815774352251,0.90423227468841
1.4584092264171,1.01702586119229,1.20045223775175,1.07876681889039,0.921716988049977,1.58612827554642,1.53680793406196,1.5178362346696,1.19076062977201,1.15395739960368,1.56949349759562,1.17430060226396,1.52440250034897,1.27102569365928,1.45363357212194,1.37760692899841,1.31213799685145,1.1377837254086,1.29456806595461,1.19888661695328,1.21370398778577,1.59776634977947,1.28897454033061,1.21625107503049,1.07689369995362,1.32097090606762,1.12137101797915,1.35492006722841,1.17108391287449,1.18181022537371,1.41100073220784,1.37770909756014,1.1570942941866,1.26314685835183,1.17764235067516,1.3042722644198,1.40146891446083,1.46005257595019,0.917061108344866,1.15814308239158,1.28021529665587,0.732589593084487,1.26430699924076,1.00615768992706,0.607842638002247,1.27175205322409,1.03030235451655,1.14501715518137,1.27970768723449,1.0950483558911
1.20303956463527,1.31961870707151,1.15914884833257,1.30060531440021,1.00649822098122,1.0331747972126,1.02281495719639,1.12384756247804,1.61263947567889,1.20801156894074,0.970646296267566,1.06353152497015,0.999455801637697,1.10835596552632,1.27863326378284,1.16244198121936,1.24091428540433,1.41032957394606,1.34677632985368,0.937051652984169,1.45430769023271,0.997400213990363,1.02714183658554,1.28513522924044,1.37742440234768,1.16778772941403,1.50645970667027,1.16802182286539,1.36978163729279,1.06085843348933,1.11221748262886,1.70142012035056,1.15610157282624,1.07795509901683,1.27409334975188,1.16954005669717,0.856988217914215,1.40058076778928,1.05441210840772,1.25405188117664,0.90019071288297,1.41692583577872,1.2017713257666,1.32513461129321,1.48647661423018,1.36848915442035,1.34107252484647,0.934626060685765,1.39920991534609,1.12326423021503
1.03584065822139,1.16992998730071,0.976027667351201,1.47140820643006,1.2109649624026,1.14598156676295,1.15471004935721,1.02550964958254,1.18359720925893,1.31051152121014,1.22470667086415,1.11676544624816,1.54508630289532,1.21977545731836,0.6719901956615,1.24347835248018,1.14949146393974,0.941349683669738,1.38883166554257,0.949834748459118,1.2569370804797,1.35396141588169,1.29536529166162,1.34966030644486,1.09051462592446,1.00093279546489,1.27745573458731,1.03764598999294,1.66284747724357,1.07996678912506,1.01887708483667,1.31532883806135,1.09146089157136,0.940011606819506,0.798280953940827,1.11929309502457,1.16276523998299,1.31687521070306,1.22945249765295,1.65363424283042,1.37932210436025,1.20151350943308,0.7664030010258,0.898014073517493,1.19613517939929,1.56694584933916,1.36813423767033,1.32558996465677,1.19140477296847,1.39283938398736
1.38397500700811,1.05656369449494,1.10889968310975,1.53291896710622,1.00280795413416,1.3169702292308,1.20135183190951,0.92904050531221,1.23857911817984,1.48709606120356,1.58674094238413,0.89971202285741,1.49866350701873,0.668061396668299,1.03753996111964,1.09554649519964,0.764623414113761,1.00489814292623,1.47687631799306,1.25443220554275,1.25002466689929,1.40998843377164,1.19678477263437,1.04873751759704,1.1683187421363,1.21900399413098,1.08191824408989,1.10819723593573,1.10872254292244,1.15023886949298,1.30673402655222,1.07331471111454,0.964743142792102,1.77518423860861,0.9653834109085,1.06002508464543,1.1654793430912,1.23064295777557,0.858186054145967,1.70150541192702,1.43550482507503,0.967896584508238,1.32126031835493,1.14505826704904,1.31890688393232,1.0514854301489,1.01308582780131,1.15777283775763,0.874650952299759,1.55433201825301
1.30485077206504,1.1463990261245,1.13229731054016,1.37527342119198,1.41474790830618,1.19788659105105,1.20059641104183,1.35081676929794,1.06153286494334,0.900657480530234,1.05552105593894,1.39852680099311,1.26541340671491,0.805958975318207,1.64270340660886,1.160256983777,1.5625174752544,1.05565622925045,1.25385610246753,1.2456787446346,1.55734331935109,1.20428501164771,1.59527491901549,0.910708132335217,0.94528052260054,0.947387670155917,1.62273058390584,1.16917462979454,1.06883916700168,1.02447672772577,1.46510326106833,0.923909586702312,1.25287664359392,1.21943780302421,1.1373832929203,1.27235649029318,1.22391812977931,1.48864356759997,1.35996119703274,1.30348974827281,1.32979007152889,1.45662047009126,1.4550174922531,1.33688093510352,1.25289546122548,1.48538350547697,1.34602641153196,1.37534581306312,1.18653793403038,1.19596570383806
1.42663657250006,1.31257326920647,1.41734879549092,1.2018219377017,1.59161163466633,1.05445935497519,1.54837443412716,1.24430620653712,0.886412213470933,1.16367391769668,1.41073400784067,1.37641402604307,0.863893704367028,1.08914135205036,1.15775021908191,1.02484179246545,1.29358427271688,1.31040183580486,1.33615229073088,1.1112387434084,1.23169534868219,1.38126014670121,1.3296097392765,1.32088415756761,1.33745635282085,1.30519271690504,1.42641228414343,1.17617039407387,1.21620039055476,0.909427919418338,1.24644260148845,1.21110931723926,1.02697347601339,1.51635473625425,1.57354006143967,1.62869413920127,1.12719805119729,1.54624066080528,1.44325233549763,1.55638392329314,1.28145297748182,1.52852644035565,1.20013882479067,1.12606942131787,1.30777897509266,1.3223842590034,1.25504163749079,1.25319209720373,1.79158023301425,1.33917904543275
1.04483775622205,1.40242362475494,1.51874608450831,1.17727614877801,1.28861308454818,1.36356802628489,1.17881891457502,1.3135640777263,1.37221319291867,1.36574213382647,1.69246882295973,1.34149467609521,1.09371168744594,1.11604745405958,0.989288046460092,1.12582437178025,1.20576464030204,1.07248067645166,1.45005154553799,1.26698298902285,1.30495078075935,0.871662791795381,0.938108885018341,1.54087320637033,0.915776579403573,1.06581551821458,1.25469592184674,1.3045059854409,0.984486141969091,1.08168129262728,1.22137317762708,1.22681439697772,1.28395265284416,1.1977794243927,1.68019657395977,0.967608965061653,1.07837966868103,1.08197789152169,1.5351704862407,1.15424686149875,1.46755966238567,1.00363680364132,1.11640050556027,1.18445603989972,1.3267903087953,1.01822996905144,1.20007450141413,1.36565111347867,1.3800151221504,1.08824072288272
1.61081603819422,1.22185302245172,1.08601614235353,1.31119833211101,1.54978461575817,1.25186933551924,1.29273732531616,1.38898366975267,0.9886554480931,1.39833192740277,1.12435942888828,1.57351906891681,1.484837886257,1.06196516562268,1.098572311418,1.23334390395666,1.00734616590013,1.24407092387563,1.36763058960589,0.975516932342928,1.48285837696071,1.34688281933589,1.21873132593614,1.08958116295585,0.898399288322366,1.11220001501836,0.951021724874299,1.51184462017041,1.58794340800343,0.953249842485286,0.998954362232618,1.11840858883966,1.1197379984996,1.61475469808334,1.12587980013166,1.37100308912631,1.41694296254071,1.07123005901413,1.24443754423288,1.0757963347576,1.39875527955594,1.21825865267751,1.23235371240228,1.08204813501302,1.11774445150834,0.975084408252188,1.38484285552317,1.46745947823716,1.28565791868134,1.43577452608169
1.38683296633729,1.17871249494732,0.876389763810331,1.0405365454406,1.23326520757653,0.761693600304276,1.41040871664497,1.1220006805608,0.88781635601561,1.26702537623166,0.912862388429926,0.83799975212211,1.21307495181644,1.29089109384155,0.956253025139593,1.49025401705951,1.1578379551366,1.33581977894119,1.26355653714779,0.999874243311585,1.55390660500125,1.26588047448008,1.43555105782353,1.17448832044842,0.925506998269393,1.11240090042718,1.05264696304125,1.46240867643531,1.22077144318843,1.30279956989645,0.928355532998408,0.766127242038575,1.40761666013602,1.54221127823599,1.34800714545136,1.21731311118046,1.07691341747704,1.53750070546209,1.03543389097016,1.22326416022126,1.28845887279494,1.61717643185283,1.25086787231623,1.28289784336262,1.2298339676722,1.36226565797007,1.39122698500993,1.21331621676459,1.31016144475242,0.730908823547938
