"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
0.139221787918359,0.24016248434782,0.320061893668026,0.302107990020886,0.115768415853381,0.998799711000174,0.50061547383666,0.208245743764564,0.789505433756858,0.377368754707277,0.553409395273775,0.760319617576897,0.294795290799811,0.180903072003275,0.500256192404777,0.206112765241414,0.510850258404389,0.127670549787581,0.343430033419281,0.222866469994187,0.885831121355295,0.474209798732772,0.362354144454002,0.627241683891043,0.571643613744527,0.500567773822695,0.70068195159547,0.887667729053646,0.414351586252451,0.0609960830770433,0.493176145944744,0.67768924171105,0.0039985403418541,0.867493764963001,0.0373423497658223,0.325725995702669,0.141454290831462,0.995907449163496,0.257268261862919,0.111865627812222,0.419563503004611,0.48932904144749,0.742422895738855,0.155009490204975,0.354913090588525,0.63862273353152,0.93919966253452,0.953867284115404,0.649620751384646,0.716186919715255
0.228417349979281,0.0649843136779964,0.815436022821814,0.0505325314588845,0.894302556756884,0.0932102443184704,0.444335234351456,0.465453025186434,0.692727801622823,0.949001993518323,0.396608124021441,0.00188507651910186,0.130693396087736,0.778547629714012,0.254902690183371,0.482479030732065,0.942561889765784,0.683320929761976,0.634719371097162,0.594342874130234,0.782965804683045,0.98056941316463,0.709066500188783,0.794984587235376,0.569314969470724,0.116932136239484,0.0926448944956064,0.700631903484464,0.144264834467322,0.88391337543726,0.408695170655847,0.590117498766631,0.679947450058535,0.406227431260049,0.32777297613211,0.044546180870384,0.216398340882733,0.649252453120425,0.125231406418607,0.250313038472086,0.845493770670146,0.144986844621599,0.642977501731366,0.248400533106178,0.441604824969545,0.0957657368853688,0.463604297256097,0.180690843844786,0.265410776948556,0.0225356204900891
0.833749802783132,0.713229198940098,0.294550357153639,0.161868319148198,0.943339819088578,0.0955913639627397,0.0771194873377681,0.266047722194344,0.871192959602922,0.512704381719232,0.35346819087863,0.679426277289167,0.765115819172934,0.875612419331446,0.90168320434168,0.436764352023602,0.835476136300713,0.29390220134519,0.298279797192663,0.394421447068453,0.485837650950998,0.92649835627526,0.413734682602808,0.852050094399601,0.917182873701677,0.842687268042937,0.163077365839854,0.379955277545378,0.974994238233194,0.128211879637092,0.493622121401131,0.289556654170156,0.58810439822264,0.311647391645238,0.232280440628529,0.714263692963868,0.258513543521985,0.635067088063806,0.708226458635181,0.0663071675226092,0.553320627426729,0.549396631075069,0.162136664614081,0.379559480585158,0.93513355217874,0.953624163055792,0.88458099309355,0.607670105528086,0.719567255815491,0.110318772960454
0.469847953878343,0.302865805570036,0.564103836659342,0.316433491650969,0.448593149194494,0.669313775375485,0.436718994984403,0.0311522728297859,0.852845848537982,0.172936029965058,0.401125727919862,0.239110937109217,0.900739605072886,0.372067299904302,0.593324731802568,0.354850386502221,0.184857503743842,0.491889568511397,0.865892062895,0.159303370863199,0.445509556913748,0.178856787737459,0.465350560145453,0.468703791033477,0.942902034614235,0.50920796347782,0.0393799922894686,0.747962294379249,0.0338158765807748,0.527631015516818,0.875294042518362,0.180907010566443,0.0566969567444175,0.81058608670719,0.802099023247138,0.17681157309562,0.228859388269484,0.281432370422408,0.742368103936315,0.480885294964537,0.795010646805167,0.970128549728543,0.914336684159935,0.588335589040071,0.998224162496626,0.165234684711322,0.407178649911657,0.446790943620726,0.820824379799888,0.686973667237908
0.796841295203194,0.13590989401564,0.737716256408021,0.59063734090887,0.705366708803922,0.168208150425926,0.701693423325196,0.308209866750985,0.66909234970808,0.631506089586765,0.903573840856552,0.592449638759717,0.481067287735641,0.0275501129217446,0.580229858634993,0.837093118811026,0.684975294396281,0.572555418126285,0.0388651611283422,0.792994521092623,0.392103577731177,0.190476491115987,0.539217504905537,0.216371282935143,0.989218042930588,0.569022254785523,0.235686184605584,0.347857081564143,0.152060280553997,0.966382989194244,0.0336583559401333,0.576817496446893,0.699018045095727,0.947981116129085,0.743099415441975,0.850715117994696,0.748426806880161,0.868684731656685,0.168199088424444,0.72554046427831,0.116622594185174,0.759669054998085,0.0640023264568299,0.962398837087676,0.483179514994845,0.689771706005558,0.849837027024478,0.135636488674209,0.489770590793341,0.611039062496275
0.273642275715247,0.234504378400743,0.81611410039477,0.340126271592453,0.0844642918091267,0.650050853844732,0.569157921010628,0.82598584331572,0.531737478915602,0.962280684150755,0.393013973720372,0.895929879276082,0.915349155198783,0.918418866815045,0.00230619171634316,0.0235571158118546,0.89807629166171,0.960177423432469,0.843120255041867,0.023102997103706,0.51548711466603,0.567412722157314,0.762669265968725,0.0838997168466449,0.838911578990519,0.361479573417455,0.266057163942605,0.879283750895411,0.183532452909276,0.92199071822688,0.889195511350408,0.511694765649736,0.509312120499089,0.308573185233399,0.391234838170931,0.989014354767278,0.86115328152664,0.155884400708601,0.259186863200739,0.41656309296377,0.00839600479230285,0.0252493638545275,0.639968670904636,0.515670543303713,0.671414549462497,0.233187477104366,0.778054602677003,0.757293560774997,0.134952858556062,0.606871660333127
0.254895486170426,0.68939384771511,0.651982615236193,0.329220016021281,0.023689724970609,0.999393977690488,0.977968074847013,0.211392208701,0.165282723028213,0.468324433779344,0.353771519847214,0.496266902191564,0.997578352922574,0.168118427041918,0.80638410965912,0.360010438831523,0.772543151164427,0.177623792784289,0.85274735908024,0.87085763993673,0.0819439752958715,0.0873923767358065,0.878107229014859,0.579734437866136,0.934164265869185,0.375288595212623,0.707480679033324,0.199817724293098,0.0292021594941616,0.566111398395151,0.153277653036639,0.187491519842297,0.0362616695929319,0.475798923056573,0.135538743110374,0.609112823614851,0.86214931961149,0.917837022105232,0.733398719923571,0.611421760870144,0.545799509156495,0.732057522283867,0.533128329785541,0.028055835980922,0.00361356069333851,0.413069861708209,0.552303660893813,0.582190227694809,0.315269706072286,0.703048635739833
0.651725522009656,0.565217532217503,0.0284845880232751,0.590897375484928,0.0575422332622111,0.499103312846273,0.736516960896552,0.414855784969404,0.294671475887299,0.0466930652037263,0.889568725833669,0.690508494153619,0.60636620526202,0.591985367704183,0.493674764409661,0.997452115640044,0.487037423998117,0.390853451564908,0.163771698949859,0.887692916672677,0.33926914492622,0.817616363987327,0.646030406001955,0.525881899753585,0.274197387509048,0.902946462621912,0.129114115377888,0.431190527509898,0.909303175285459,0.446394773898646,0.46581137413159,0.977201160974801,0.575478486018255,0.569137764163315,0.0917755349073559,0.694974198006094,0.624621024820954,0.18802590155974,0.766197462333366,0.91453407285735,0.0110523919574916,0.230147854890674,0.0452467151917517,0.0557117781136185,0.0783390381839126,0.883910260396078,0.112933022202924,0.827910940628499,0.0979360248893499,0.623277205741033
0.473124698735774,0.625776692526415,0.548630731878802,0.380148782627657,0.757335911970586,0.7599276304245,0.466602513333783,0.600652828114107,0.814374857116491,0.121458541601896,0.447672974783927,0.87887241342105,0.298289441270754,0.148736647097394,0.00353322387672961,0.104016084689647,0.476885255658999,0.579668239690363,0.947791820392013,0.70807595225051,0.144668941153213,0.330270112957805,0.362663102336228,0.92138964147307,0.617515937425196,0.437556409044191,0.0744837513193488,0.591026535257697,0.995796795934439,0.776183050824329,0.612426497973502,0.822920446051285,0.448009543819353,0.540942305698991,0.0350362688768655,0.636441958369687,0.50232171965763,0.440999630838633,0.965058603789657,0.331514954334125,0.387577431509271,0.632652595173568,0.729412997839972,0.909160021692514,0.488834671676159,0.0677398242987692,0.964129754109308,0.473144539166242,0.580075060250238,0.334935577120632
0.87745929765515,0.618584819836542,0.0770914349704981,0.231938724173233,0.783185848034918,0.400143803330138,0.439958050381392,0.621861700434238,0.650784008670598,0.416772797470912,0.889976198086515,0.717660124413669,0.923660688102245,0.610296696424484,0.901474665850401,0.847017413005233,0.504095197888091,0.760864690877497,0.970117076067254,0.897962395567447,0.41211987612769,0.369498109444976,0.864676429890096,0.621892824303359,0.305379905737936,0.09718445292674,0.789886535145342,0.103867074474692,0.0608346527442336,0.137644782662392,0.251432998105884,0.00597562547773123,0.699477267451584,0.972928795032203,0.736182468011975,0.512267191428691,0.469692283542827,0.0868639636319131,0.0213042611721903,0.974610502831638,0.287462131585926,0.535315538756549,0.514612281462178,0.570595608325675,0.223880004836246,0.524128007004037,0.581173995509744,0.565286208875477,0.724755696719512,0.979032272938639
0.0878466418944299,0.67856278270483,0.798566019861028,0.368242797674611,0.976163379382342,0.720447030616924,0.802987813018262,0.250998078612611,0.592815721174702,0.847572804195806,0.063810866791755,0.315695655765012,0.246826430782676,0.494873124407604,0.117536007193848,0.649401186499745,0.97102451720275,0.630220952676609,0.171604423318058,0.203733800211921,0.14414301677607,0.647850844077766,0.309683991596103,0.0147228236310184,0.684911557706073,0.452224085805938,0.486488044727594,0.717729416210204,0.724976196885109,0.692638684529811,0.106146274833009,0.440530968829989,0.908761632628739,0.146458267932758,0.0714040752500296,0.367356470553204,0.0632547957357019,0.929562632460147,0.415240026311949,0.129361120052636,0.562503613065928,0.548302283044904,0.351566911907867,0.470995541429147,0.404371672542766,0.299517245730385,0.968747643288225,0.943630080204457,0.253220186801627,0.436082134954631
0.902365494519472,0.506951911607757,0.236118155531585,0.455620476044714,0.372330317739397,0.753721047891304,0.0735649804119021,0.539221368497238,0.47272699419409,0.827374036191031,0.311007594224066,0.213434572797269,0.634578107157722,0.00606202520430088,0.602960136486217,0.678612762596458,0.159158686175942,0.0291688751894981,0.435981731163338,0.853731487412006,0.114934798097238,0.170769283547997,0.453790373168886,0.435856707626954,0.413410669658333,0.985225571552292,0.248676309362054,0.0644510821439326,0.659938970115036,0.433972144732252,0.0781829352490604,0.947992538101971,0.639294982189313,0.302570432657376,0.230109644122422,0.212738275527954,0.591872741701081,0.280194580089301,0.370859306072816,0.146482281852514,0.436179549666122,0.999870466766879,0.490365693112835,0.689352635061368,0.302254457958043,0.753901164745912,0.324865015223622,0.131296312436461,0.196796325966716,0.204627133207396
0.744725685799494,0.317536528222263,0.207188731757924,0.894261863548309,0.306597290560603,0.945313229691237,0.0158462275285274,0.55366607918404,0.982679760782048,0.0662225782871246,0.968261855188757,0.253318527247757,0.711545188678429,0.357440270716324,0.68930690921843,0.530746681848541,0.833348786458373,0.422923569567502,0.142517739674076,0.380079513881356,0.474483109312132,0.547860676655546,0.617693354608491,0.226849647238851,0.674770465120673,0.717062916141003,0.807688590139151,0.284153959481046,0.800409523770213,0.107767711393535,0.378401295980439,0.788019579602405,0.882908564293757,0.709425486857072,0.274374351836741,0.771269355900586,0.569105531554669,0.0685789985582232,0.235283458838239,0.700772708281875,0.192859047790989,0.55968667473644,0.573587242513895,0.0734157422557473,0.908624497009441,0.604904863517731,0.446968162432313,0.114523991011083,0.204660967225209,0.624378572683781
0.31233550934121,0.781046264339238,0.698614090913907,0.543778702383861,0.957882463932037,0.607651194091886,0.86162898899056,0.286558338673785,0.647825798252597,0.866809034952894,0.88198557170108,0.209354205988348,0.201996453572065,0.654989048838615,0.524076161673293,0.48740593274124,0.494537985185161,0.870119186351076,0.168900849297643,0.728546016616747,0.956993775675073,0.941161967813969,0.850356908282265,0.834824203280732,0.760616831714287,0.430636315373704,0.798142573796213,0.980865905294195,0.997597493929788,0.597607183735818,0.771844923263416,0.674614561023191,0.554294988745824,0.345346227288246,0.367935150628909,0.914707667892799,0.280407940968871,0.87691241200082,0.247895730426535,0.743622253416106,0.959036864107475,0.0892466988880187,0.772346879355609,0.662748991278931,0.336255855858326,0.683310561114922,0.525135884992778,0.287266631610692,0.652554994914681,0.474241055781022
0.127981320023537,0.689753625309095,0.800305202836171,0.633877536514774,0.688366475049406,0.470938135869801,0.0559822025243193,0.603580996394157,0.563558794325218,0.886818990344182,0.71595288394019,0.0100685651414096,0.631617508595809,0.350089648971334,0.577758633065969,0.5137576055713,0.430704955477268,0.486811374081299,0.920384015655145,0.699083709158003,0.177837674040347,0.458212019177154,0.328512212494388,0.554170129820704,0.799519087420776,0.624842162244022,0.764119256753474,0.463547732448205,0.489322123117745,0.118166635045782,0.875822559231892,0.76221834262833,0.369037181604654,0.990554512478411,0.179007980506867,0.427075716434047,0.102405001409352,0.152262438787147,0.695561638334766,0.0443673729896545,0.938417890574783,0.180938754463568,0.0238490218762308,0.889264664845541,0.470343715744093,0.379605132387951,0.406918448163196,0.15769241633825,0.358685952145606,0.633689019596204
0.922881062608212,0.256933112628758,0.396180446492508,0.200504570733756,0.31672677770257,0.24559131427668,0.768936275970191,0.771242233924568,0.806994258193299,0.769535610685125,0.143606938188896,0.0794027771335095,0.735330439638346,0.600109637714922,0.0183161455206573,0.700864225393161,0.639837375376374,0.0548045274335891,0.876947410171852,0.163065707311034,0.32685540150851,0.896313675213605,0.29011596320197,0.530385123332962,0.692808155668899,0.81026917649433,0.767783561954275,0.133548853453249,0.307292490266263,0.154183823615313,0.126625348581001,0.653280638623983,0.464282559929416,0.661684904713184,0.371826473157853,0.752137594856322,0.0880795638076961,0.657459255773574,0.553276932099834,0.223181037697941,0.358612312469631,0.755356391891837,0.150133302435279,0.916510207345709,0.696161562344059,0.865565879736096,0.96839363896288,0.570024603512138,0.329327283194289,0.422488240990788
0.0755784355569631,0.641773934476078,0.940470657078549,0.112897219834849,0.249694551574066,0.334627830889076,0.686542410869151,0.314647823572159,0.715044411597773,0.0400703335180879,0.910645122174174,0.635212614201009,0.342403148766607,0.50527357053943,0.176670043263584,0.996439289767295,0.428294463548809,0.812372378306463,0.317068430827931,0.99547103070654,0.217937862034887,0.441322047030553,0.452261571073905,0.933097285218537,0.502136806491762,0.0680379148107022,0.518124025315046,0.874935169005767,0.90270963544026,0.261306660249829,0.500974007649347,0.717017348622903,0.391369143966585,0.2832571642939,0.953483235556632,0.954001209000126,0.151225588284433,0.965167139656842,0.289818823570386,0.214385462924838,0.684566400945187,0.744892877759412,0.092749068280682,0.740033930167556,0.691569244954735,0.442365642404184,0.341056960169226,0.605746551882476,0.9772023325786,0.277653399156407
0.145600363146514,0.770772994030267,0.110668499954045,0.718762730713934,0.137593477265909,0.236827371874824,0.941487153293565,0.196383236674592,0.46394198294729,0.84974348382093,0.906229927204549,0.328779049217701,0.0625361495185643,0.343855852959678,0.632975250016898,0.875586558831856,0.98562865355052,0.993777196388692,0.289992060512304,0.593806892866269,0.94534837291576,0.126324230106547,0.0493612883146852,0.603992646560073,0.169891857076436,0.978502209298313,0.31924721528776,0.824065168388188,0.615773792844266,0.085773087805137,0.72441715025343,0.684072711970657,0.362573094666004,0.332497070310637,0.710075160488486,0.832666664151475,0.1584382224828,0.608078567776829,0.414776645833626,0.903559664264321,0.312504518777132,0.0441235341131687,0.713168079033494,0.305012173950672,0.76868988154456,0.0978932112921029,0.0812538538593799,0.104202653514221,0.730936775682494,0.846338728209957
0.614289648365229,0.540999405318871,0.223375921836123,0.726631772937253,0.0900648140814155,0.249935996485874,0.0981130988802761,0.216202766634524,0.677526222309098,0.751705642789602,0.958878789097071,0.218645891407505,0.831612010486424,0.581781812943518,0.258819381473586,0.236961208051071,0.769651944516227,0.11442338488996,0.30030798446387,0.243911559460685,0.0410209426190704,0.0451485763769597,0.422232187120244,0.964229859178886,0.400551898172125,0.0922480889130384,0.616157167125493,0.263111010892317,0.106759153772146,0.0816518592182547,0.366878358414397,0.95556718390435,0.95690690074116,0.693526575807482,0.474165582098067,0.608666089596227,0.38043566676788,0.0258439779281616,0.201883795903996,0.0645376408938318,0.364509772974998,0.328433905029669,0.540622321190313,0.439133501844481,0.050176941556856,0.625146645121276,0.0157745839096606,0.842729123542085,0.924392109271139,0.367154225008562
